ID,Original Text,Retweet,Sentiment Score,Sentiment Analysis,User
894365285532160000,@ericgarland @NatashaBertrand Think only the surface has been scratched so far. Buckle up !,False,Neutral,0.0,848291749139062784
894365285360123905,"@RealJack @MaddoxMags I'm sure there are great attys who supported TRUMP, that would have his back better than the ones that are there.",False,Positive,0.891,788646648322805760
894365284961832960,RT @JhamelResists: @GOP - How much more evidence is needed? #TrumpRussia https://t.co/5uekI1XeWy #TW #EnoughIsEnough,True,Neutral,0.0,731131939
894365284940660736,"RT @CKNW: Donald Trump being ignored by own administration, as top officials contradict president
https://t.co/WXzquJjXlW",True,Negative,-0.4215,16037284
894365284269797376,"RT @ms_erika74: It's funny watching the left cry about Trump TV. Obama had CNN, ABC, MSNBC, MTV.... https://t.co/4bakgq6dHk",True,Neutral,-0.0516,37453344
894365283401519105,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,785201301348954112
894365283002875904,RT @BV: Letting Obamacare fail would be a violation of Trump's oath of office https://t.co/AIRLqroRyx https://t.co/rAR8vL5uU6,True,Negative,-0.7717,727988348984254465
894365281509941249,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,792578868
894365279953801216,"RT @__0HOUR1_: Trump has surrounded himself around generals on purpose.

He is getting ready for a big move.",True,Positive,0.3612,787012568342679552
894365279253385216,RT @RawStory: Trump applies for casino trademarks in Macau https://t.co/0n2z8H3qYV,True,Neutral,0.0,844524780
894365278334746624,These comments are from real life Trump voters......they are so dumb lmao https://t.co/swzHLOvdS6,False,Neutral,-0.0162,22153494
894365277663760384,"RT @DonaldJOrwell: Trump TV will be just like Fox News, except they won't fire anyone for sexual harassment.",True,Neutral,0.0093,1273470925
894365277504233472,RT @kenbonepolls: Trump TV or CNN ?,True,Neutral,0.0,2322627596
894365277475012608,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,838938873665314816
894365276640223232,@MplsMe @Mike_P_Williams And another plus is that everything Trump touches dies!,False,Neutral,0.0,737376235156705280
894365275369484290,@LouDobbs @realDonaldTrump @POTUS Go luck Flake not going to happen .  To many people agree with Trump with immigration!,False,Positive,0.6996,884564838499983360
894365275243413504,Bob Lee swagger deffo voted for trump,False,Neutral,0.0,2806229258
894365275205906432,RT @TwitterMoments: Ex-CNN commentator @kayleighmcenany is delivering pro-Trump news from Trump Tower. https://t.co/t58E6eLBR4,True,Neutral,0.0,110767355
894365274123534336,"RT @Emolclause: #BREAKING:.@POTUS VIOLATING #EmolumentsClause AGAIN-This time Macau #TheResistance #CNN #MSNBC
https://t.co/DgWEHKXgUP",True,Negative,-0.6408,808726665207496704
894365273096044545,"RT @SneekTheef: Hillary would have sucked just as much as Trump does. 

#ConfessYourUnpopularOpinion",True,Negative,-0.4588,290306108
894365272668241920,RT @Lawrence: Media failed too. That was the time to call Trump a liar. https://t.co/CZvd5nJR7S,True,Negative,-0.765,463311005
894365271162408962,"RT @ms_erika74: It's funny watching the left cry about Trump TV. Obama had CNN, ABC, MSNBC, MTV.... https://t.co/4bakgq6dHk",True,Neutral,-0.0516,34194051
894365271066103808,"RT @matthewamiller: I guess the argument here is that Trump should have obstructed justice in West Virginia, not DC. https://t.co/tr3MIPZWZq",True,Positive,0.2263,515065623
894365270994714625,RT @WCVB: Former CNN commentator appears in 'news of the week' promoted by Trump https://t.co/j4VamCHXsF https://t.co/BMKT9482iZ,True,Positive,0.4215,51770275
894365270730575872,RT @gatewaypundit: Michael Savage Warns: There Will Be Civil War if Trump Removed From Presidency (AUDIO) https://t.co/NrLFcdU2nE,True,Negative,-0.8074,833108052446474240
894365270101417984,RT @randyprine: We now know how the Trump presidency will end. Let's hope we survive: Burman | Toronto Star https://t.co/ehEkG4Wxk2,True,Positive,0.4404,235691138
894365269958766592,"Hell Freezes Over=&gt; CNN Admits ""Mueller's Investigation of Trump is Going Too Far"" https://t.co/FDFazTDeCL",False,Negative,-0.5423,2548943774
894365269816160256,@dewsweb @Impeach_D_Trump Keep bleaching your hair and getting plastic surgery,False,Neutral,0.0,883800696512024576
894365269119860737,@Brady_PTA Support Trump everyday!,False,Positive,0.4574,2594931968
894365268893470720,"RT @ms_erika74: It's funny watching the left cry about Trump TV. Obama had CNN, ABC, MSNBC, MTV.... https://t.co/4bakgq6dHk",True,Neutral,-0.0516,719904229343817728
894365268096557057,RT @williamlegate: The person Trump retweeted &amp; thanked today doesn't exist. https://t.co/HqfmGB4ld9,True,Positive,0.4404,554039272
894365293384007680,@Impeach_D_Trump @realDonaldTrump He will never. Accept that.,False,Negative,-0.2924,61509526
894365292792557568,@myopiad Trump tv????? How is this a thing?,False,Neutral,0.0,275304259
894365292603768832,"RT @mitchellvii: Trump is working hard to make sure Democrats NEVER win MI, WI or PA again.",True,Positive,0.6908,1408769192
894365292482236416,RT @realHamOnWry: Trump TV is up and giving Kim Jong-Un a run in the ratings race for best propaganda news network.,True,Positive,0.6808,38364407
894365290867302402,Mike Pence Flips Out After He Gets Busted Plotting A 2020 Campaign To Replace Trump https://t.co/q8HtWwg8wG,False,Neutral,0.0,336346706
894365289944666112,"16 Years Ago, William F. Buckley Wrote This About Donald Trump And It's Eerily Accurate https://t.co/ys0Cw6mBD9",False,Neutral,0.0,546934426
894365289873158145,RT @Rschooley: Maybe just all the young Trump supporters happen to model for this same site https://t.co/U7XJwrHlbm https://t.co/XSt8wLfELH,True,Positive,0.4404,1610948292
894365289097314304,RT @JannaWilkinso69: Trump surprises wedding guests at New Jersey golf club | https://t.co/frMqkgyHar,True,Positive,0.2263,872210966456352768
894365288837259264,@thomasbbisig @0luke00 Definitely NOT to Trump!,False,Positive,0.4574,4659660988
894365288824795136,"@wchazz @FoxNews @jessebwatters Trump is not hiring anyone from his businesses  , he is divested.",False,Neutral,0.0,24481038
894365288384409600,@ray_glover @ColinHanks part of her compensation from Trump TV is fresh dick pics... daily.,False,Negative,-0.25,29203376
894365287729946624,RT @FoxNews: .@ericbolling: 'Bottom Line: Trump Has Fixed Most of the Obama Failures' https://t.co/thKBQVZQ9d https://t.co/kf1rWkZyZf,True,Negative,-0.4588,1961714528
894365287486812161,"They're keeping #Trump's tweets to a minimum today -- to give the illusion that he's working.

Hahaha..",False,Neutral,0.0,132535895
894365286765215744,RT @samstein: Twice Stephanopoulos tried but failed to get @KellyannePolls to say Trump would commit to not firing Mueller.,True,Neutral,-0.0248,3101316067
894365286115291137,RT @dumptrump33: They should be random drug tested. https://t.co/M98QFRAi8r,True,Neutral,0.0,36146288
894365285532160000,@ericgarland @NatashaBertrand Think only the surface has been scratched so far. Buckle up !,False,Neutral,0.0,848291749139062784
894365285360123905,"@RealJack @MaddoxMags I'm sure there are great attys who supported TRUMP, that would have his back better than the ones that are there.",False,Positive,0.891,788646648322805760
894365284961832960,RT @JhamelResists: @GOP - How much more evidence is needed? #TrumpRussia https://t.co/5uekI1XeWy #TW #EnoughIsEnough,True,Neutral,0.0,731131939
894365284940660736,"RT @CKNW: Donald Trump being ignored by own administration, as top officials contradict president
https://t.co/WXzquJjXlW",True,Negative,-0.4215,16037284
894365284269797376,"RT @ms_erika74: It's funny watching the left cry about Trump TV. Obama had CNN, ABC, MSNBC, MTV.... https://t.co/4bakgq6dHk",True,Neutral,-0.0516,37453344
894365283401519105,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,785201301348954112
894365283002875904,RT @BV: Letting Obamacare fail would be a violation of Trump's oath of office https://t.co/AIRLqroRyx https://t.co/rAR8vL5uU6,True,Negative,-0.7717,727988348984254465
894365281509941249,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,792578868
894365279953801216,"RT @__0HOUR1_: Trump has surrounded himself around generals on purpose.

He is getting ready for a big move.",True,Positive,0.3612,787012568342679552
894365279253385216,RT @RawStory: Trump applies for casino trademarks in Macau https://t.co/0n2z8H3qYV,True,Neutral,0.0,844524780
894365278334746624,These comments are from real life Trump voters......they are so dumb lmao https://t.co/swzHLOvdS6,False,Neutral,-0.0162,22153494
894365277663760384,"RT @DonaldJOrwell: Trump TV will be just like Fox News, except they won't fire anyone for sexual harassment.",True,Neutral,0.0093,1273470925
894365277504233472,RT @kenbonepolls: Trump TV or CNN ?,True,Neutral,0.0,2322627596
894365277475012608,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,838938873665314816
894365276640223232,@MplsMe @Mike_P_Williams And another plus is that everything Trump touches dies!,False,Neutral,0.0,737376235156705280
894365275369484290,@LouDobbs @realDonaldTrump @POTUS Go luck Flake not going to happen .  To many people agree with Trump with immigration!,False,Positive,0.6996,884564838499983360
894365275243413504,Bob Lee swagger deffo voted for trump,False,Neutral,0.0,2806229258
894365275205906432,RT @TwitterMoments: Ex-CNN commentator @kayleighmcenany is delivering pro-Trump news from Trump Tower. https://t.co/t58E6eLBR4,True,Neutral,0.0,110767355
894365274123534336,"RT @Emolclause: #BREAKING:.@POTUS VIOLATING #EmolumentsClause AGAIN-This time Macau #TheResistance #CNN #MSNBC
https://t.co/DgWEHKXgUP",True,Negative,-0.6408,808726665207496704
894365273096044545,"RT @SneekTheef: Hillary would have sucked just as much as Trump does. 

#ConfessYourUnpopularOpinion",True,Negative,-0.4588,290306108
894365299537039361,RT @Rosie: thank u bill moyers -  https://t.co/z4v3YxkbuF #Resist,True,Positive,0.3612,30578724
894365297989124097,"RT @ThomasWictor: @drawandstrike (14) People don't understand the Trump Rabbit Strategy.

The press THINKS it's destroying Trump.",True,Negative,-0.5574,808143254390640640
894365296412078080,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,902470712
894365294017249280,Trump: Migrants Will Not Get Welfare For First 5 Years https://t.co/sI0dKSZKH0 via @dailycaller,False,Neutral,0.0,783083007330619392
894365293384007680,@Impeach_D_Trump @realDonaldTrump He will never. Accept that.,False,Negative,-0.2924,61509526
894365292792557568,@myopiad Trump tv????? How is this a thing?,False,Neutral,0.0,275304259
894365292603768832,"RT @mitchellvii: Trump is working hard to make sure Democrats NEVER win MI, WI or PA again.",True,Positive,0.6908,1408769192
894365292482236416,RT @realHamOnWry: Trump TV is up and giving Kim Jong-Un a run in the ratings race for best propaganda news network.,True,Positive,0.6808,38364407
894365290867302402,Mike Pence Flips Out After He Gets Busted Plotting A 2020 Campaign To Replace Trump https://t.co/q8HtWwg8wG,False,Neutral,0.0,336346706
894365289944666112,"16 Years Ago, William F. Buckley Wrote This About Donald Trump And It's Eerily Accurate https://t.co/ys0Cw6mBD9",False,Neutral,0.0,546934426
894365289873158145,RT @Rschooley: Maybe just all the young Trump supporters happen to model for this same site https://t.co/U7XJwrHlbm https://t.co/XSt8wLfELH,True,Positive,0.4404,1610948292
894365289097314304,RT @JannaWilkinso69: Trump surprises wedding guests at New Jersey golf club | https://t.co/frMqkgyHar,True,Positive,0.2263,872210966456352768
894365288837259264,@thomasbbisig @0luke00 Definitely NOT to Trump!,False,Positive,0.4574,4659660988
894365288824795136,"@wchazz @FoxNews @jessebwatters Trump is not hiring anyone from his businesses  , he is divested.",False,Neutral,0.0,24481038
894365288384409600,@ray_glover @ColinHanks part of her compensation from Trump TV is fresh dick pics... daily.,False,Negative,-0.25,29203376
894365287729946624,RT @FoxNews: .@ericbolling: 'Bottom Line: Trump Has Fixed Most of the Obama Failures' https://t.co/thKBQVZQ9d https://t.co/kf1rWkZyZf,True,Negative,-0.4588,1961714528
894365287486812161,"They're keeping #Trump's tweets to a minimum today -- to give the illusion that he's working.

Hahaha..",False,Neutral,0.0,132535895
894365286765215744,RT @samstein: Twice Stephanopoulos tried but failed to get @KellyannePolls to say Trump would commit to not firing Mueller.,True,Neutral,-0.0248,3101316067
894365286115291137,RT @dumptrump33: They should be random drug tested. https://t.co/M98QFRAi8r,True,Neutral,0.0,36146288
894365285532160000,@ericgarland @NatashaBertrand Think only the surface has been scratched so far. Buckle up !,False,Neutral,0.0,848291749139062784
894365285360123905,"@RealJack @MaddoxMags I'm sure there are great attys who supported TRUMP, that would have his back better than the ones that are there.",False,Positive,0.891,788646648322805760
894365284961832960,RT @JhamelResists: @GOP - How much more evidence is needed? #TrumpRussia https://t.co/5uekI1XeWy #TW #EnoughIsEnough,True,Neutral,0.0,731131939
894365284940660736,"RT @CKNW: Donald Trump being ignored by own administration, as top officials contradict president
https://t.co/WXzquJjXlW",True,Negative,-0.4215,16037284
894365284269797376,"RT @ms_erika74: It's funny watching the left cry about Trump TV. Obama had CNN, ABC, MSNBC, MTV.... https://t.co/4bakgq6dHk",True,Neutral,-0.0516,37453344
894365283401519105,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,785201301348954112
894365283002875904,RT @BV: Letting Obamacare fail would be a violation of Trump's oath of office https://t.co/AIRLqroRyx https://t.co/rAR8vL5uU6,True,Negative,-0.7717,727988348984254465
894365281509941249,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,792578868
894365279953801216,"RT @__0HOUR1_: Trump has surrounded himself around generals on purpose.

He is getting ready for a big move.",True,Positive,0.3612,787012568342679552
894365279253385216,RT @RawStory: Trump applies for casino trademarks in Macau https://t.co/0n2z8H3qYV,True,Neutral,0.0,844524780
894365278334746624,These comments are from real life Trump voters......they are so dumb lmao https://t.co/swzHLOvdS6,False,Neutral,-0.0162,22153494
894365277663760384,"RT @DonaldJOrwell: Trump TV will be just like Fox News, except they won't fire anyone for sexual harassment.",True,Neutral,0.0093,1273470925
894365277504233472,RT @kenbonepolls: Trump TV or CNN ?,True,Neutral,0.0,2322627596
894365277475012608,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,838938873665314816
894365276640223232,@MplsMe @Mike_P_Williams And another plus is that everything Trump touches dies!,False,Neutral,0.0,737376235156705280
894365304414814208,"@newsmax ""Caitlyn Jenner"" voted for Trump as I recall.",False,Neutral,0.0,2770095723
894365304339312640,"will Trump TV report the left's terrorism against Pres Trump supporters during their rallies, etc. what abt the attack on Jovi Val",False,Negative,-0.7003,825836678661017600
894365304171544577,"@AngrierWHStaff @TammyLynne89 The original question is, ""Do you think the investigation into Russia and Trump ARE HELPING the country?""",False,Positive,0.6408,2909121678
894365304091967488,Emanuel trickles out details about lawsuit against Trump's Justice Department https://t.co/cPGE1eGl7v,False,Positive,0.4019,181039052
894365303685226496,RT @nealpollack: @WhiteHouse My dream is to be garroted by Donald Trump while in full military dress https://t.co/UyJHUUjzQ2,True,Positive,0.25,2196061389
894365302602870784,"RT @business: New chief of staff John Kelly reins in White House aides, and Trump's tweets https://t.co/tqMCbyjgzU https://t.co/Jj5rFIGFEp",True,Neutral,0.0,17735061
894365301877473281,RT @Amy_Siskind: I thought we already had Trump TV - it's called @FoxNews.,True,Neutral,0.0,3950544737
894365300992471040,"RT @hardball: .@MalcolmNance: ""Trump does not seem to understand the severity of this investigation."" WATCH: https://t.co/RVSHwOmrCC",True,Neutral,0.0,402114809
894365300405280768,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,850779375301787648
894365299537039361,RT @Rosie: thank u bill moyers -  https://t.co/z4v3YxkbuF #Resist,True,Positive,0.3612,30578724
894365297989124097,"RT @ThomasWictor: @drawandstrike (14) People don't understand the Trump Rabbit Strategy.

The press THINKS it's destroying Trump.",True,Negative,-0.5574,808143254390640640
894365296412078080,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,902470712
894365294017249280,Trump: Migrants Will Not Get Welfare For First 5 Years https://t.co/sI0dKSZKH0 via @dailycaller,False,Neutral,0.0,783083007330619392
894365293384007680,@Impeach_D_Trump @realDonaldTrump He will never. Accept that.,False,Negative,-0.2924,61509526
894365292792557568,@myopiad Trump tv????? How is this a thing?,False,Neutral,0.0,275304259
894365292603768832,"RT @mitchellvii: Trump is working hard to make sure Democrats NEVER win MI, WI or PA again.",True,Positive,0.6908,1408769192
894365292482236416,RT @realHamOnWry: Trump TV is up and giving Kim Jong-Un a run in the ratings race for best propaganda news network.,True,Positive,0.6808,38364407
894365290867302402,Mike Pence Flips Out After He Gets Busted Plotting A 2020 Campaign To Replace Trump https://t.co/q8HtWwg8wG,False,Neutral,0.0,336346706
894365289944666112,"16 Years Ago, William F. Buckley Wrote This About Donald Trump And It's Eerily Accurate https://t.co/ys0Cw6mBD9",False,Neutral,0.0,546934426
894365289873158145,RT @Rschooley: Maybe just all the young Trump supporters happen to model for this same site https://t.co/U7XJwrHlbm https://t.co/XSt8wLfELH,True,Positive,0.4404,1610948292
894365289097314304,RT @JannaWilkinso69: Trump surprises wedding guests at New Jersey golf club | https://t.co/frMqkgyHar,True,Positive,0.2263,872210966456352768
894365288837259264,@thomasbbisig @0luke00 Definitely NOT to Trump!,False,Positive,0.4574,4659660988
894365288824795136,"@wchazz @FoxNews @jessebwatters Trump is not hiring anyone from his businesses  , he is divested.",False,Neutral,0.0,24481038
894365288384409600,@ray_glover @ColinHanks part of her compensation from Trump TV is fresh dick pics... daily.,False,Negative,-0.25,29203376
894365287729946624,RT @FoxNews: .@ericbolling: 'Bottom Line: Trump Has Fixed Most of the Obama Failures' https://t.co/thKBQVZQ9d https://t.co/kf1rWkZyZf,True,Negative,-0.4588,1961714528
894365287486812161,"They're keeping #Trump's tweets to a minimum today -- to give the illusion that he's working.

Hahaha..",False,Neutral,0.0,132535895
894365286765215744,RT @samstein: Twice Stephanopoulos tried but failed to get @KellyannePolls to say Trump would commit to not firing Mueller.,True,Neutral,-0.0248,3101316067
894365286115291137,RT @dumptrump33: They should be random drug tested. https://t.co/M98QFRAi8r,True,Neutral,0.0,36146288
894365285532160000,@ericgarland @NatashaBertrand Think only the surface has been scratched so far. Buckle up !,False,Neutral,0.0,848291749139062784
894365285360123905,"@RealJack @MaddoxMags I'm sure there are great attys who supported TRUMP, that would have his back better than the ones that are there.",False,Positive,0.891,788646648322805760
894365284961832960,RT @JhamelResists: @GOP - How much more evidence is needed? #TrumpRussia https://t.co/5uekI1XeWy #TW #EnoughIsEnough,True,Neutral,0.0,731131939
894365284940660736,"RT @CKNW: Donald Trump being ignored by own administration, as top officials contradict president
https://t.co/WXzquJjXlW",True,Negative,-0.4215,16037284
894365284269797376,"RT @ms_erika74: It's funny watching the left cry about Trump TV. Obama had CNN, ABC, MSNBC, MTV.... https://t.co/4bakgq6dHk",True,Neutral,-0.0516,37453344
894365283401519105,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,785201301348954112
894365283002875904,RT @BV: Letting Obamacare fail would be a violation of Trump's oath of office https://t.co/AIRLqroRyx https://t.co/rAR8vL5uU6,True,Negative,-0.7717,727988348984254465
894365310421041152,"You think Trump News is going to do anything for your career except tank it? Everyone who touches Trump gets burned.
https://t.co/xRV7LPj375",False,Neutral,0.0,2564196206
894365306285690880,"Well, this is just troubling beyond words! Trump's own news channel. 
https://t.co/36zHzHr4TY",False,Negative,-0.4003,828408267621662722
894365304414814208,"@newsmax ""Caitlyn Jenner"" voted for Trump as I recall.",False,Neutral,0.0,2770095723
894365304339312640,"will Trump TV report the left's terrorism against Pres Trump supporters during their rallies, etc. what abt the attack on Jovi Val",False,Negative,-0.7003,825836678661017600
894365304171544577,"@AngrierWHStaff @TammyLynne89 The original question is, ""Do you think the investigation into Russia and Trump ARE HELPING the country?""",False,Positive,0.6408,2909121678
894365304091967488,Emanuel trickles out details about lawsuit against Trump's Justice Department https://t.co/cPGE1eGl7v,False,Positive,0.4019,181039052
894365303685226496,RT @nealpollack: @WhiteHouse My dream is to be garroted by Donald Trump while in full military dress https://t.co/UyJHUUjzQ2,True,Positive,0.25,2196061389
894365302602870784,"RT @business: New chief of staff John Kelly reins in White House aides, and Trump's tweets https://t.co/tqMCbyjgzU https://t.co/Jj5rFIGFEp",True,Neutral,0.0,17735061
894365301877473281,RT @Amy_Siskind: I thought we already had Trump TV - it's called @FoxNews.,True,Neutral,0.0,3950544737
894365300992471040,"RT @hardball: .@MalcolmNance: ""Trump does not seem to understand the severity of this investigation."" WATCH: https://t.co/RVSHwOmrCC",True,Neutral,0.0,402114809
894365300405280768,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,850779375301787648
894365299537039361,RT @Rosie: thank u bill moyers -  https://t.co/z4v3YxkbuF #Resist,True,Positive,0.3612,30578724
894365297989124097,"RT @ThomasWictor: @drawandstrike (14) People don't understand the Trump Rabbit Strategy.

The press THINKS it's destroying Trump.",True,Negative,-0.5574,808143254390640640
894365296412078080,"RT @funky4lyf: Your ""black"" Trump conservatives use stock photos to sell their money-making gimmick. https://t.co/fy5o6ZR8vr",True,Neutral,0.0,902470712
894365294017249280,Trump: Migrants Will Not Get Welfare For First 5 Years https://t.co/sI0dKSZKH0 via @dailycaller,False,Neutral,0.0,783083007330619392
894365293384007680,@Impeach_D_Trump @realDonaldTrump He will never. Accept that.,False,Negative,-0.2924,61509526
894365292792557568,@myopiad Trump tv????? How is this a thing?,False,Neutral,0.0,275304259
894365292603768832,"RT @mitchellvii: Trump is working hard to make sure Democrats NEVER win MI, WI or PA again.",True,Positive,0.6908,1408769192
894365292482236416,RT @realHamOnWry: Trump TV is up and giving Kim Jong-Un a run in the ratings race for best propaganda news network.,True,Positive,0.6808,38364407
894365290867302402,Mike Pence Flips Out After He Gets Busted Plotting A 2020 Campaign To Replace Trump https://t.co/q8HtWwg8wG,False,Neutral,0.0,336346706
894365289944666112,"16 Years Ago, William F. Buckley Wrote This About Donald Trump And It's Eerily Accurate https://t.co/ys0Cw6mBD9",False,Neutral,0.0,546934426
894365289873158145,RT @Rschooley: Maybe just all the young Trump supporters happen to model for this same site https://t.co/U7XJwrHlbm https://t.co/XSt8wLfELH,True,Positive,0.4404,1610948292
894365289097314304,RT @JannaWilkinso69: Trump surprises wedding guests at New Jersey golf club | https://t.co/frMqkgyHar,True,Positive,0.2263,872210966456352768
894365288837259264,@thomasbbisig @0luke00 Definitely NOT to Trump!,False,Positive,0.4574,4659660988
894365288824795136,"@wchazz @FoxNews @jessebwatters Trump is not hiring anyone from his businesses  , he is divested.",False,Neutral,0.0,24481038
894365288384409600,@ray_glover @ColinHanks part of her compensation from Trump TV is fresh dick pics... daily.,False,Negative,-0.25,29203376
894365287729946624,RT @FoxNews: .@ericbolling: 'Bottom Line: Trump Has Fixed Most of the Obama Failures' https://t.co/thKBQVZQ9d https://t.co/kf1rWkZyZf,True,Negative,-0.4588,1961714528
